"dataset","paper_method","gpu","seed","epochs","runtime_mins","run_id","project","run_name","raw_method","ppo_used"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","6.0","200.0","75.52","7xjf8nxq","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TAXONOMY_ANIMAL","StablePrompt-PPO","A100","6.0","30.0","7.35","4tn3ldme","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TENSE","StablePrompt-PPO","A100","3.0","30.0","15.43","dutllpid","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"TENSE","StablePrompt-PPO","A100","42.0","30.0","15.62","cna5wybg","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"TENSE","StablePrompt-PPO","A100","6.0","30.0","27.57","r7ip6xtm","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","3.0","30.0","6.32","b8n9xp82","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","3.0","30.0","7.02","791xou4c","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","42.0","30.0","6.9","ce6ci83c","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","6.0","100.0","36.25","uzya0ah3","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","6.0","200.0","70.93","py7xe8cw","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-DE","StablePrompt-PPO","A100","6.0","30.0","6.98","fkjd03ik","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","3.0","30.0","6.17","ovg0a6id","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","3.0","30.0","7","5nzmf901","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","42.0","30.0","6.85","8j6q5bag","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","6.0","100.0","35.07","ksbaavzu","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","6.0","200.0","68.97","k63x8lus","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-ES","StablePrompt-PPO","A100","6.0","30.0","6.87","p634eblj","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","3.0","30.0","6.12","y7gpc91k","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","3.0","30.0","6.97","npajnuwq","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","42.0","30.0","6.72","knv128de","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","6.0","100.0","35.63","ad3ds1dx","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","6.0","200.0","69.62","tbs7rnrs","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"TRANSLATION_EN-FR","StablePrompt-PPO","A100","6.0","30.0","6.82","0zjbfjbk","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"US_FOREIGN_POLICY","StablePrompt-PPO","A100","3.0","30.0","4.4","iuxojig6","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"US_FOREIGN_POLICY","StablePrompt-PPO","A100","42.0","30.0","4.55","3wbx3fva","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"US_FOREIGN_POLICY","StablePrompt-PPO","A100","42.0","30.0","4.58","uky9ql83","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"US_FOREIGN_POLICY","StablePrompt-PPO","A100","42.0","30.0","4.3","hrpvaflk","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"US_FOREIGN_POLICY","StablePrompt-PPO","A100","42.0","30.0","2.62","uuiouyig","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"VIROLOGY","StablePrompt-PPO","A100","3.0","30.0","4.92","nl8t83nw","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"VIROLOGY","StablePrompt-PPO","A100","42.0","30.0","4.95","xjsro70q","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"VIROLOGY","StablePrompt-PPO","A100","42.0","30.0","5.07","5va7onvm","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"VIROLOGY","StablePrompt-PPO","A100","42.0","30.0","4.53","9vi9sulb","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"VIROLOGY","StablePrompt-PPO","A100","42.0","30.0","2.72","5ckjflzo","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"WINOWHY","StablePrompt-PPO","A100","3.0","30.0","8.32","rrx8mn50","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s3","Unknown","True"
"WINOWHY","StablePrompt-PPO","A100","42.0","30.0","8.43","emie6d0w","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s42","Unknown","True"
"WINOWHY","StablePrompt-PPO","A100","6.0","30.0","16.8","hsea8m19","GFB_BBH_TC","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_top5_s6","Unknown","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","3.0","30.0","7.35","vgkzoub3","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","3.0","30.0","6.87","gw67czaz","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3_re","StablePrompt-PPO","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","42.0","30.0","7.45","jvx2eop8","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","6.0","100.0","40.6","cr9h5kos","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","6.0","200.0","79.57","7b8pcgmp","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"WORD_IN_CONTEXT","StablePrompt-PPO","A100","6.0","30.0","7.4","8pwb3fml","GFB_II","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"WORD_SORTING","StablePrompt-PPO","A100","3.0","30.0","26.57","05k2kbgv","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s3","StablePrompt-PPO","True"
"WORD_SORTING","StablePrompt-PPO","A100","42.0","30.0","34.7","zgcres3n","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s42","StablePrompt-PPO","True"
"WORD_SORTING","StablePrompt-PPO","A100","6.0","30.0","51.65","ra87j2cd","GFB_BBH_TG","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_bs16_top5_s6","StablePrompt-PPO","True"
"WORLD_RELIGIONS","StablePrompt-PPO","A100","3.0","30.0","4.5","0hn0g0qw","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s3_bs5_top5","StablePrompt-PPO(cs=0)","True"
"WORLD_RELIGIONS","StablePrompt-PPO","A100","42.0","30.0","4.53","1fzndgk8","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0)","True"
"WORLD_RELIGIONS","StablePrompt-PPO","A100","42.0","30.0","4.42","odp4k245","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.1)","True"
"WORLD_RELIGIONS","StablePrompt-PPO","A100","42.0","30.0","4.4","chrsmjg2","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs4_top5","StablePrompt-PPO(cs=0.05)","True"
"WORLD_RELIGIONS","StablePrompt-PPO","A100","42.0","30.0","2.57","7ergfgmt","GFB_QA","gemma-1.1-7b-it_TO_gemma-1.1-7b-it_s42_bs5_top5","StablePrompt-PPO(cs=0.05)","True"
"ABSTRACT_ALGEBRA","StablePrompt-RAE","A40","","30.0","5.43","vyjkrrgm","mmlu","abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ABSTRACT_ALGEBRA","StablePrompt-RAE","A40","","30.0","5.53","w0nxue9l","mmlu","abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ABSTRACT_ALGEBRA","StablePrompt-RAE","A40","42.0","30.0","5.32","hho995yk","mmlu","abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ABSTRACT_ALGEBRA","StablePrompt-RAE","A40","42.0","30.0","6.5","ds23iye2","mmlu","abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ABSTRACT_ALGEBRA","StablePrompt-RAE","A40","42.0","30.0","4.33","m3ph287v","mmlu","abstract_algebrameta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ANATOMY","StablePrompt-RAE","A40","","30.0","6.22","l3kt3owb","mmlu","anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ANATOMY","StablePrompt-RAE","A40","","30.0","6.03","te42h38z","mmlu","anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ANATOMY","StablePrompt-RAE","A40","42.0","30.0","4.23","stgzjyl7","mmlu","anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ANATOMY","StablePrompt-RAE","A40","42.0","30.0","4.87","935v09wh","mmlu","anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ANATOMY","StablePrompt-RAE","A40","42.0","30.0","2.9","exr96f6h","mmlu","anatomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ASTRONOMY","StablePrompt-RAE","A40","","30.0","6.77","i34s22ug","mmlu","astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ASTRONOMY","StablePrompt-RAE","A40","","30.0","6.72","opb2ryoe","mmlu","astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ASTRONOMY","StablePrompt-RAE","A40","42.0","30.0","5.75","f4a7z2ht","mmlu","astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ASTRONOMY","StablePrompt-RAE","A40","42.0","30.0","3.05","xh2xhkj4","mmlu","astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ASTRONOMY","StablePrompt-RAE","A40","42.0","30.0","4.57","bt6zyhjy","mmlu","astronomymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"BUSINESS_ETHICS","StablePrompt-RAE","A40","","30.0","5.6","l5ywecmk","mmlu","business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"BUSINESS_ETHICS","StablePrompt-RAE","A40","","30.0","5.55","yjukp10v","mmlu","business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"BUSINESS_ETHICS","StablePrompt-RAE","A40","42.0","30.0","3.68","gcwg00xd","mmlu","business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"BUSINESS_ETHICS","StablePrompt-RAE","A40","42.0","30.0","2.62","ljatv6s0","mmlu","business_ethicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CLINICAL_KNOWLEDGE","StablePrompt-RAE","A40","","30.0","8.63","s7z1ls5s","mmlu","clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CLINICAL_KNOWLEDGE","StablePrompt-RAE","A40","","30.0","8.58","epforthd","mmlu","clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CLINICAL_KNOWLEDGE","StablePrompt-RAE","A40","42.0","30.0","4.03","ui150pgf","mmlu","clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CLINICAL_KNOWLEDGE","StablePrompt-RAE","A40","42.0","30.0","6.18","k46se5w5","mmlu","clinical_knowledgemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_BIOLOGY","StablePrompt-RAE","A40","","30.0","6.38","719fpm3v","mmlu","college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_BIOLOGY","StablePrompt-RAE","A40","","30.0","6.38","i7ko8kq3","mmlu","college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_BIOLOGY","StablePrompt-RAE","A40","42.0","30.0","3.02","vokpg9wh","mmlu","college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_BIOLOGY","StablePrompt-RAE","A40","42.0","30.0","4.5","y1c844or","mmlu","college_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_CHEMISTRY","StablePrompt-RAE","A40","","30.0","5.47","ks015d43","mmlu","college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_CHEMISTRY","StablePrompt-RAE","A40","","30.0","5.62","t2a4daw8","mmlu","college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_CHEMISTRY","StablePrompt-RAE","A40","42.0","30.0","3.67","k4mxdxb7","mmlu","college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_CHEMISTRY","StablePrompt-RAE","A40","42.0","30.0","2.48","b428lmha","mmlu","college_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_COMPUTER_SCIENCE","StablePrompt-RAE","A40","","30.0","6.07","zfc7fxsg","mmlu","college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_COMPUTER_SCIENCE","StablePrompt-RAE","A40","","30.0","6.2","d2k6q89f","mmlu","college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","2.78","fgpjzkr8","mmlu","college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","4.12","yjknm651","mmlu","college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","4.12","zw4dj2le","mmlu","college_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MATHEMATICS","StablePrompt-RAE","A40","","30.0","5.82","ec6xa8d1","mmlu","college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MATHEMATICS","StablePrompt-RAE","A40","","30.0","5.72","pb6vgh92","mmlu","college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","3.9","povk0h6f","mmlu","college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","3.98","abu7wb70","mmlu","college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","2.68","tdebr732","mmlu","college_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MEDICINE","StablePrompt-RAE","A40","","30.0","8.23","303azuhi","mmlu","college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MEDICINE","StablePrompt-RAE","A40","","30.0","8.32","csd7oiyy","mmlu","college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","3.75","sai2xt5c","mmlu","college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","5.93","yr1bsyyh","mmlu","college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_MEDICINE","StablePrompt-RAE","A40","42.0","30.0","5.82","go2gey2z","mmlu","college_medicinemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_PHYSICS","StablePrompt-RAE","A40","","30.0","5.82","6xwxanbl","mmlu","college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_PHYSICS","StablePrompt-RAE","A40","","30.0","5.78","vsqpv5bv","mmlu","college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","2.68","6oeaxn2n","mmlu","college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","3.87","ur1jxrg5","mmlu","college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COLLEGE_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","3.98","uxa8hb1y","mmlu","college_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COMPUTER_SECURITY","StablePrompt-RAE","A40","","30.0","5.85","uauwo1fx","mmlu","computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COMPUTER_SECURITY","StablePrompt-RAE","A40","","30.0","5.93","hf4jrgf8","mmlu","computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COMPUTER_SECURITY","StablePrompt-RAE","A40","42.0","30.0","4.1","11yynh42","mmlu","computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COMPUTER_SECURITY","StablePrompt-RAE","A40","42.0","30.0","2.77","l7krk4lr","mmlu","computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"COMPUTER_SECURITY","StablePrompt-RAE","A40","42.0","30.0","4.03","hi4i5j43","mmlu","computer_securitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CONCEPTUAL_PHYSICS","StablePrompt-RAE","A40","","30.0","8.2","llb06iem","mmlu","conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CONCEPTUAL_PHYSICS","StablePrompt-RAE","A40","","30.0","7.97","ugl2nxau","mmlu","conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CONCEPTUAL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","3.65","tlogrbhf","mmlu","conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CONCEPTUAL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","5.5","1czg6ab3","mmlu","conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"CONCEPTUAL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","5.32","snjt3den","mmlu","conceptual_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ECONOMETRICS","StablePrompt-RAE","A40","","30.0","6.17","gk0ic9gr","mmlu","econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ECONOMETRICS","StablePrompt-RAE","A40","","30.0","6.2","33zjk1gf","mmlu","econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ECONOMETRICS","StablePrompt-RAE","A40","42.0","30.0","4.28","limnb5y3","mmlu","econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ECONOMETRICS","StablePrompt-RAE","A40","42.0","30.0","4.3","2f223w1k","mmlu","econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ECONOMETRICS","StablePrompt-RAE","A40","42.0","30.0","2.8","uwnwhtas","mmlu","econometricsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELECTRICAL_ENGINEERING","StablePrompt-RAE","A40","","30.0","6.28","nykbk99n","mmlu","electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELECTRICAL_ENGINEERING","StablePrompt-RAE","A40","","30.0","6.15","vzwnobzr","mmlu","electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELECTRICAL_ENGINEERING","StablePrompt-RAE","A40","42.0","30.0","2.88","ttbc3oaa","mmlu","electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELECTRICAL_ENGINEERING","StablePrompt-RAE","A40","42.0","30.0","4.28","apzsipl6","mmlu","electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELECTRICAL_ENGINEERING","StablePrompt-RAE","A40","42.0","30.0","4.08","kb83ikii","mmlu","electrical_engineeringmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELEMENTARY_MATHEMATICS","StablePrompt-RAE","A40","","30.0","11.35","xqjfm9c8","mmlu","elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELEMENTARY_MATHEMATICS","StablePrompt-RAE","A40","","30.0","11.3","nzs4n17g","mmlu","elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELEMENTARY_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","8.33","ud3ssvfc","mmlu","elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELEMENTARY_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","8.32","9n0x9zv2","mmlu","elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"ELEMENTARY_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","5","y5ukq80l","mmlu","elementary_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"FORMAL_LOGIC","StablePrompt-RAE","A40","","30.0","6.75","j7rmfngq","mmlu","formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"FORMAL_LOGIC","StablePrompt-RAE","A40","42.0","30.0","3.03","44fp4fup","mmlu","formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"FORMAL_LOGIC","StablePrompt-RAE","A40","42.0","30.0","4.67","oz83ria4","mmlu","formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
